	Control_cell_T0-1	Control_cell_T0-2	Control_cell_T0-3	Control_cell_T1h-1	Control_cell_T1h-2	Control_cell_T1h-3	Control_cell_T2h-1	Control_cell_T2h-2	Control_cell_T2h-3	Control_cell_T4h-1	Control_cell_T4h-2	Control_cell_T4h-3	Control_cell_T6h-1	Control_cell_T6h-2	Control_cell_T6h-3	Control_cell_T24h-1	Control_cell_T24h-2	Control_cell_T24h-3	L-Cycloserine_cell_T0-1	L-Cycloserine_cell_T0-2	L-Cycloserine_cell_T0-3	L-Cycloserine_cell_T1h-1	L-Cycloserine_cell_T1h-2	L-Cycloserine_cell_T1h-3	L-Cycloserine_cell_T2h-1	L-Cycloserine_cell_T2h-2	L-Cycloserine_cell_T2h-3	L-Cycloserine_cell_T4h-1	L-Cycloserine_cell_T4h-2	L-Cycloserine_cell_T4h-3	L-Cycloserine_cell_T6h-1	L-Cycloserine_cell_T6h-2	L-Cycloserine_cell_T6h-3	L-Cycloserine_cell_T24h-1	L-Cycloserine_cell_T24h-2	L-Cycloserine_cell_T24h-3	Control_med_T0-1	Control_med_T0-2	Control_med_T0-3	Control_med_T1h-1	Control_med_T1h-2	Control_med_T1h-3	Control_med_T2h-1	Control_med_T2h-2	Control_med_T2h-3	Control_med_T4h-1	Control_med_T4h-2	Control_med_T4h-3	Control_med_T6h-1	Control_med_T6h-2	Control_med_T6h-3	Control_med_T24h-1	Control_med_T24h-2	Control_med_T24h-3	L-Cycloserine_med_T0-1	L-Cycloserine_med_T0-2	L-Cycloserine_med_T0-3	L-Cycloserine_med_T1h-1	L-Cycloserine_med_T1h-2	L-Cycloserine_med_T1h-3	L-Cycloserine_med_T2h-1	L-Cycloserine_med_T2h-2	L-Cycloserine_med_T2h-3	L-Cycloserine_med_T4h-1	L-Cycloserine_med_T4h-2	L-Cycloserine_med_T4h-3	L-Cycloserine_med_T6h-1	L-Cycloserine_med_T6h-2	L-Cycloserine_med_T6h-3	L-Cycloserine_med_T24h-1	L-Cycloserine_med_T24h-2	L-Cycloserine_med_T24h-3
L-Proline	0.00610056503723104	0.00513475924422191	0.00214647576413302	0.0126977797129345	0.00631468493997658	0.0150289985691888	0.016636816203803	0.0146250924721546	0.0135951871045156	0.0217833043583286	0.0192744071560802	0.0112563245238306	0.028363112552392	0.0259051177717404	0.0203111723145715	0.0418289954983565	0.0399052820424719	0.0402116483555259	0.00333324651935455	0.00398908903111498	0.00248856490342236	0.00937215160672472	0.0163988124935214	0.0051433044862159	0.0133985852742358	0.0146846667756098	0.0101251473331057	0.020802504111159	0.0232041986653909	0.024288564618487	0.0168950002867602	0.0254154997218666	0.0239049587319658	0.0241159608782999	0.0372828629124888	0.030685284835207	0.000911540747703803	0.00221029683948302	0.00453034175307573	0.000786297875353083	-0.00217625863280288	0.00336064312785904	0.00846057868350799	-0.000566984080216557	0.00210190984753897	0.00390416710950441	0.00181987685766375	0.0041380560345788	0.00260910435481747	-0.00103919588440562	0.00206618399268787	-0.00150082165960659	0.00340467248608731	0.00120201031358495	-0.00436647752711457	-0.00165117831146924	-0.00171387889623678	0.00359815814980485	-0.000213403209225473	-0.00380120595273518	0.0022582830613801	-0.00024671311440712	0.0055923727631873	-0.000929698427510501	0.00353386254197198	-0.00297699787915708	-0.00256251655194934	2.94995872918784e-05	0.0068673778102713	0.0102248927631051	0.00440226317621306	0.00682593587463253
L-Serine	-0.0031353827718006	-0.00410462420572023	-0.00276558792886055	-0.0031780002247908	-0.0032528444342528	-0.00293158420167542	-0.00306233857260692	-0.00194954598963955	-0.00274406247694464	-0.0025624094328193	-0.00304558999444611	-0.00299273770936958	-0.00225624380954729	-0.00212366904617242	-0.00229149786870225	-0.00218907811638363	-0.00216391679994242	-0.00232290287916672	-0.00236508978065769	-0.00336231490634052	-0.00280015583741821	-0.00235337563545795	-0.00209556146523612	-0.00209512109642801	-0.00325394184463687	-0.00319681630581692	-0.00198264064408178	-0.00267053735748432	-0.00270143147262217	-0.00162870617843257	-0.00171693618630375	-0.00262132725165439	-0.00221123125373894	-0.00268762310684025	-0.00244287355512632	-0.00249477121366839	-0.00295526551952866	-0.00287977372007721	-0.00251490434774506	-0.00246752041462791	-0.00206390619068483	-0.00192481879134942	-0.0021151182326478	-0.00266849291579662	-0.00230419490868165	-0.00194374067651505	-0.00244234981024982	-0.00221119378878044	-0.00204664519550052	-0.00211454449511184	-0.00217870738877443	-0.00190237225020864	-0.00217364312527947	-0.00263504373251013	-0.00219003852558644	-0.00180518234528422	-0.0024081823584488	-0.00187289377719294	-0.00242070417936439	-0.00210216658465629	-0.00249044353916717	-0.00240257963556602	-0.00229779569917219	-0.00256781938733281	-0.0023545315219554	-0.0026531018262734	-0.00209535401096935	-0.00220482528163611	-0.00242911573254606	-0.00272014668291652	-0.00230185418017608	-0.00225718591102122
L-Tryptophan	-0.00767224314164055	-0.00821073244249181	-0.0100974075670377	-0.00908325528862737	-0.0101442129403241	-0.00777961748561028	-0.00636583766438425	-0.0106445457427166	-0.00718664369188177	-0.00791231703220201	-0.00979640642272396	-0.00988297605220745	-0.00742197621836233	-0.00787240053486141	-0.0068589325433042	-0.008458184325253	-0.00778242564828842	-0.00808830930301903	-0.00823281014047815	-0.00843936782421982	-0.0099407302445284	-0.0065061052507021	-0.00899340017627549	-0.00664654535724823	-0.00829406505840945	-0.0113084596770211	-0.00824314955753467	-0.00974007548085464	-0.0102452052466777	-0.00912175391252206	-0.00877686427147465	-0.00776799069400799	-0.00888394923577808	-0.00617913480408215	-0.00602287451727331	-0.00813300809417917	-0.00435190940640992	-0.00252697009076509	-0.00520903709794824	-0.00373252394761026	-0.00480130362632635	-0.00486851267933787	-0.00416025256133029	-0.00527246919616752	-0.0023240665960244	-0.0028421691472919	-0.00338384902925636	-0.00336695619750242	-0.00364154430156025	-0.00421224701401767	-0.00170646342142363	-0.00410011683619151	-0.00374852031510558	-0.00275349984082469	-0.00322538781604442	-0.00306287177045479	-0.00369105599890115	-0.00396520937122585	-0.00445737323764577	-0.00308904427440852	-0.00452291253780116	-0.00500374343195114	-0.00311999230715808	-0.00390804387269595	-0.00383384489492393	-0.003769072484981	-0.00357926130956678	-0.00396843447220806	-0.00386784277798113	-0.00388736722199826	-0.00328951525401492	-0.00344101457255486
L-Valine	-0.000678655409935059	-0.000779434649220584	-0.000722391641640834	-0.000546936618978317	-0.000860305169195822	-0.000837729274802286	-0.000441706911206871	-0.000693558932317619	-0.000889288220126729	-0.000647114004959055	-0.000796513166042675	-0.000859448035459056	-0.000721697443958343	-0.000668754553454002	-0.000728195397183065	-0.000414793713279541	-0.000656851477421872	-0.000720746770224659	-0.000735638949754943	-0.000913852314949541	-0.000776591496206975	-0.000995343548517465	-0.000787587848018973	-0.000705866275809791	-0.000866006186826896	-0.000723378106488675	-0.000597683504490507	-0.00110048888048714	-0.000822506248592852	-0.000926612856937091	-0.000918863153652999	-0.00065456208452882	-0.000841503181562955	-0.000530235619076501	-0.00028403364226838	-0.000426266887297524	-0.0005534647538474	-0.000722925415710774	-0.000456069281829617	-0.000664232161918027	-0.000534342309360626	-0.000561485272005192	-0.000653030013936519	-0.000464845266416492	-0.000668712071377614	-0.000327185618963902	-0.000510493819994273	-0.000540597091278283	-0.000568684234995118	-0.000541443976799603	-0.000524314340484112	-0.000559027935117875	-0.00062240859459708	-0.000672521580545674	-0.000746872584853837	-0.000518544032530036	-0.000683452261837075	-0.000578675718899934	-0.000634227105021113	-0.000366097421196062	-0.000574787302227463	-0.000712273448530015	-0.000468920381013625	-0.000683805096410835	-0.000718632658943665	-0.000737350570300947	-0.000363592925378439	-0.000704220545678754	-0.000687439872137289	-0.000649291137752594	-0.000545129550087199	-0.000473952483637206
L-Arginine	-0.00779555747237253	-0.00456275797113494	-0.00839376632145124	-0.00637697069274588	-0.00781725350565738	-0.00822259609608722	-0.00540574018077694	-0.0100370377721471	-0.00925886032097234	-0.00913256467401933	-0.00862182331700554	-0.00870628394698031	-0.00693624597660479	-0.00714604243649397	-0.00614040523809212	-0.00757645216655443	-0.00543817462147852	-0.00665525789339693	-0.00728158056995318	-0.00587737521987249	-0.00812091107530793	-0.00646466365832368	-0.00772609131241185	-0.00346778564318106	-0.00666294675288746	-0.00701758690198668	-0.00909336871321943	-0.00911736111762371	-0.00815680108562878	-0.00664215651190749	-0.00435771787708737	-0.00909347637530894	-0.00592880449253089	-0.00554779353194201	-0.00295312201423232	-0.0075434808684179	-0.000993042444041133	-0.00146026776971914	-0.00119410607417294	-0.00147079621763491	-0.00145363661487346	-0.000775240067732668	-0.000601355987782143	-0.00131833884074236	-0.00150168876396067	-0.00103705220102257	-0.00123509954082509	-0.00140180700706568	-0.000853945565230586	-0.0015802881909308	-0.00116398169469609	-3.5905302627319e-05	-0.00188832582929691	-0.000973665419320775	-0.000857924490970182	-0.000511118254937522	-0.00149579956058432	-0.000888631300054194	-0.00145438511531225	-0.00128507824473295	-0.00162736167304025	-0.00171384852540077	-0.00111110116857363	-0.00136471244278624	-0.0011607504660263	-0.0016815857451944	-0.00128651150754565	-0.000998795347979668	-0.00118907431159135	-0.00151793797165128	-0.000840622722373169	-0.00083881505111922
L-Asparagine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00550803054384631	-0.00187558756501416	-0.00120038781640613	-0.00577378480711627	-0.00234076414328524	0.00176311548386001	-0.00310581135428994	-0.00391398209685497	-0.00496267167896218	-0.00268039275660163	-0.00533659168698267	-0.00781514641864161	-0.00395351740970977	-0.00258002543045372	-0.00229241367969639	-0.00585231369748167	-0.00251879610497317	-0.00204025018847415	0.00275043348149139	-0.00105581551385597	-0.00141820849090797	-0.000600896416896118	-0.00165762109342576	-0.00505377694107811	-0.00155980060802022	-0.00328476879893633	-0.00844972124881599	-0.00345184071078529	-0.00328941231790535	0.00274748922668591	0.00210734562132297	-0.0029248813934185	-0.00409889369249843	-0.00592190662874819	-0.00340857473769335	-0.00313856000175496
L-Threonine	-0.000989584339086972	-0.00148420525445896	-0.00106603436656636	-0.0013584543795511	-0.000667391257548953	-0.000866674595948272	-0.00136713693002535	-0.00140609582542694	-0.00147012965938349	-0.00137755767145246	-0.00132676294615607	-0.00113032848780645	-0.00126255147427298	-0.000685068862476731	-0.00166940398298551	-0.000820661747462683	-0.0012322602983567	-0.00107857475532909	-0.00131042636408251	-0.00140590385382139	-0.00147626497903068	-0.000925145183016019	-0.00143317611928532	-0.00140108272338075	-0.000955084614181885	-0.00111109553598135	-0.00127373688515502	-0.00161651004261566	-0.00127359054910341	-0.00167747005379306	-0.00156072031048915	-0.00124324043849884	-0.000777253689411528	-0.000974696994932355	-0.00110502604448942	-0.00106712567591269	-0.00162693813232	-0.000876077179399139	-0.00166760407349571	-0.0012184171701792	-0.00108817308551396	-0.00123849442652317	-0.00125468746000764	-0.0024679304561075	-0.000764610243991848	-0.00124781131456702	-0.00111665677896891	-0.00130919307667788	-0.0015429873404423	-0.00174057046563821	-0.0018745996742914	-0.00112540365443492	-0.00179564919851673	-0.00228222812920856	-0.00128366800639144	-0.00124910430083971	-0.00108716101201891	-0.00179456350312352	-0.00207381040619856	-0.00120488034536535	-0.00103388989019058	-0.00196813296869041	-0.00201460886485032	-0.0006684252554494	-0.00101195158862939	-0.00121803933831362	-0.0024752403404028	-0.00176833767728396	-0.00152441051402574	-0.00268246792155206	-0.00219993093062394	-0.00173935953673315
L-Lysine	-0.00999685204252003	-0.00693365733768632	-0.00971553146290217	-0.0105056145739219	-0.0104286937318196	-0.00910809769275689	-0.00727369524885053	-0.00841565922435138	-0.0090101866193815	-0.00771325256756777	-0.00890883271841058	-0.00825341428079954	-0.00668501299775079	-0.00861394866338962	-0.00902405323174439	-0.0078128684919978	-0.00815520414023564	-0.00654518313984627	-0.007450542639411	-0.00814970379884841	-0.00878249855561975	-0.00990604430387482	-0.0081755505291607	-0.0070011632517024	-0.0107045137621977	-0.00790613372370966	-0.00781006747569079	-0.009525810241172	-0.00924068897509758	-0.0089150992382727	-0.00685562976174164	-0.00539300623336265	-0.00777025552809753	-0.0060995372639556	-0.00579273931971171	-0.00679083840110697	-0.00229882531503245	-0.00167174700123724	-0.00257788109019923	-0.00212818100139666	-0.0020300047794203	-0.00216190408147746	-0.00233974525258006	-0.00163714109449056	-0.00190188944823606	-0.00205490102399199	-0.00186072788592884	-0.00179381111239571	-0.00181411785866626	-0.00167033893577013	-0.00192423793377947	-0.0021442162252381	-0.00216048922067966	-0.00203129762326846	-0.00198319421947159	-0.00221927355253361	-0.00182128363929328	-0.00208254069751952	-0.00200046899213982	-0.00259382062010909	-0.00206054596009924	-0.0022156298810199	-0.0023889474407862	-0.00220612289398724	-0.00213341217015976	-0.00241469539789728	-0.00208705470211427	-0.00175455566822549	-0.00235403280811867	-0.0024842675816663	-0.00252646619172938	-0.00206672790118152
Ile_Leu	-0.000402813291256232	-0.000428858211993349	-0.000556616289104083	-0.000521313607812243	-0.000370907406194773	-0.000439942725170541	-0.000393742085657525	-0.000379574029249225	-0.000374572636670693	-0.000418871423232844	-0.000432456514737618	-0.000413064318479786	-0.000320679026730863	-0.000407403193824671	-0.000343406563016009	-0.000338264766889161	-0.000467903063566361	-0.000390313681298424	-0.000307885639199287	-0.000465124622985619	-0.000338579810120507	-0.000361722682933448	-0.000531222278857019	-0.000384700525055388	-0.000318960791672354	-0.000412865250522765	-0.000323566614497971	-0.000509913311403151	-0.000397073558772922	-0.000391985997052081	-0.000360615686125996	-0.000281221234049651	-0.000384268317864479	-0.000356058465253734	-0.000295920798996887	-0.000334360554342691	-0.000365629362197184	-0.000337397605639954	-0.000268996895230546	-0.000353669756979638	-0.000355644746511336	-0.000326542154935706	-0.000279758848582997	-0.00026236664888242	-0.000227635103403595	-0.000364560785359126	-0.000310420733232334	-0.000331867380833927	-0.000315006232005437	-0.000297311475960835	-0.000380732884269943	-0.000310681882766929	-0.0003568141209556	-0.000337246045620797	-0.000383575512747078	-0.000348807007195853	-0.000400484594369531	-0.000254873866751185	-0.00024943658992297	-0.000291857355766641	-0.000380576398978773	-0.000354422209249787	-0.000299274877875093	-0.000325301122457772	-0.000301855805621545	-0.000321723313614739	-0.000301635717868347	-0.000412649845400293	-0.000267086093246826	-0.000309842018890978	-0.000396820626484416	-0.000308297046169025
L-Aspartic_acid	0.00711429300863751	0.00711565170397871	0.00686083820848701	0.118045256007727	0.117315761489369	0.122718316565515	0.126874713735778	0.137607007753336	0.139441743955305	0.168634544285996	0.192481941699881	0.179784125413383	0.211624932673751	0.201944850023028	0.201903416053669	0.31971803855887	0.327223435063284	0.35129621397546	0.00887214703655263	0.00814181833419956	0.00907212077896128	0.108236058526759	0.117422148330018	0.113634708784867	0.128546005517517	0.134463940877588	0.12560374158413	0.175245310812553	0.176819157274036	0.186774930053763	0.206131239954182	0.211104587309165	0.208328911246667	0.337252678289219	0.363049859556732	0.346858000465493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L-Tyrosine	-0.00312874483796794	-0.00229819182439911	-0.00308456641490537	-0.00297863128890163	-0.00283413531758898	-0.00296920370241177	-0.00279208055601973	-0.00286782403571138	-0.00276959306841948	-0.0026616776412315	-0.0029120125603041	-0.00279455406551162	-0.00272696769195059	-0.00268977261378781	-0.00256199331535385	-0.00238302361899744	-0.0025965004855675	-0.00274195367925583	-0.00285567604130919	-0.00272056208105767	-0.00271793051853002	-0.0032720641453345	-0.00295355431757157	-0.00272585216107087	-0.00317804726599077	-0.00311103981567335	-0.00273612294299674	-0.0029791337089963	-0.0030823353574698	-0.0030088341116316	-0.00271839263578749	-0.00263987752186857	-0.00271460056702617	-0.00245298331389322	-0.00264249269405416	-0.00248699074207622	-0.00280894353332873	-0.00265641499766531	-0.00256308506771105	-0.00269719481442335	-0.00276879199562664	-0.00272974047108163	-0.00272113450964035	-0.00280871516472075	-0.0025268642585774	-0.00255966182751702	-0.00274917451996731	-0.00290232578840081	-0.00268464913566494	-0.00265667608034585	-0.00258366923016618	-0.00263704727239075	-0.00247980433219054	-0.00265430284865567	-0.00278459158584039	-0.00294511746179617	-0.00292219406412514	-0.00280567785416576	-0.0028400431874536	-0.00270556488877228	-0.0028045707205411	-0.00279114934263503	-0.00288350862016474	-0.00305747196568322	-0.0025603019762457	-0.00284725002268383	-0.00287459219244991	-0.00290365805678581	-0.00301764234630926	-0.0028821643377298	-0.00304129308240567	-0.00291087305349405
