metabolite	log2FC	stat	pvalue	padj	distance/span	FC	count_nan_samples	distance	span_allsamples	compartment	input_Cont_T48-1	input_Cont_T48-2	input_Cont_T48-3	input_sgLDHAB_T48-1	input_sgLDHAB_T48-2	input_sgLDHAB_T48-3	Cont_T48-1	Cont_T48-2	Cont_T48-3	sgLDHAB_T48-1	sgLDHAB_T48-2	sgLDHAB_T48-3	geommean_sgLDHAB_T48	geommean_Cont_T48
P5P_m+5	-2.4565887382217246	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.4710241539762044	0.18217681405887529	('0/3', '0/3')	1.2713221394128236	2.6990593341781137	en	555472.5715	300397.3627	317011.0067	68413.78136	70147.13776	66643.65902	3.0670310014617543	1.658638196428482	1.750370108694917	0.37774536336101755	0.3873160570156585	0.3679716672836407	0.3775950928117553	2.072684686920287
P5P_m+4	-65.0207095314379	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.4582879776439362	2.6718747248358382e-20	('0/3', '0/3')	1.222653698203506	2.6678720757397625	en	13577.23088	6222.281682	7550.476533	2.3e-16	2.3e-16	2.3e-16	2.6678720757397625	1.222653698203506	1.4836387241960989	4.5194088753696243e-20	4.5194088753696243e-20	4.5194088753696243e-20	4.519408875369634e-20	1.6914748410022515
Fum_m+0	1.3325377000989014	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.45753929667753035	2.51845281284339	('0/3', '0/3')	1.1245228211140068	2.457762271524757	en	436233.8476	681771.5252	539990.3311	1167104.894	1468316.113	1496980.7	1.0107586836270501	1.579672217405347	1.2511636115279994	2.704195038519354	3.4021047878089203	3.4685209551518073	3.1718307620332955	1.2594362482623715
UDP_m+4	0.6592527139067579	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.4540170693029948	1.5792643856500532	('0/3', '0/3')	1.1708104191112887	2.5787806192148506	en	29766.56293	26594.27453	21668.41542	38891.34076	41766.28937	41593.90616	3.819380884539941	3.412341022272316	2.780298546662556	4.99019130365123	5.359079165877406	5.336960483964485	5.2259724785792026	3.309118173033516
a-KG_m+4	2.4413626708100096	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.44955825794286036	5.4315451528152465	('0/3', '0/3')	1.1432906285741988	2.5431423144261607	en	254517.5884	191318.2753	306075.9215	990619.232	1406536.043	1714020.391	0.42508278024437035	0.31953039036449493	0.5111929768586384	1.6544836054328373	2.34912744314041	2.8626727047906555	2.2324423255776367	0.41101422574394514
AMP_m+0	-1.5540681812641166	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.4472279824081974	0.3405484140806184	('0/3', '0/3')	1.215500470620021	2.717854245333424	en	5038496.143	3143465.061	3426051.599	1182760.295	1276846.988	1419072.097	3.551565426726979	2.215784534494942	2.4149758308530043	0.8337111813935554	0.9000315747192738	1.0002840638749209	0.9087942568401713	2.6686198474705902
Glutamate_m+5	-2.0728410072064865	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.44704894029080006	0.2376909686939406	('0/3', '0/3')	1.094129029462955	2.4474479880239444	en	2418865.443	1440192.201	2129720.717	414576.8559	441618.7834	544177.1121	2.953690102250544	1.7586267403763665	2.6006138624060835	0.5062421142265995	0.5392631629309307	0.6644977109134114	0.5660882905933422	2.3816146389737582
FruBP_m+2	-65.76114060081595	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.4416162294952702	1.5992786151102302e-20	('0/3', '0/3')	1.1880596854087746	2.690253677421742	en	23301.02087	12405.55489	10290.10898	2.3e-16	2.3e-16	2.3e-16	2.690253677421742	1.4323016081346385	1.1880596854087746	2.6554988695952387e-20	2.6554988695952387e-20	2.6554988695952387e-20	2.655498869595243e-20	1.6604354266390366
a-KG_m+5	2.2383232020792345	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.43614320732745715	4.71848331646987	('0/3', '0/3')	1.1158728834197258	2.5585011176889116	en	238209.5127	159911.8992	253599.9126	740593.6334	1073481.003	1276503.222	0.5458212794980185	0.3664140715414098	0.5810860666603331	1.696958950080059	2.4597203022374354	2.9249151892303216	2.302626225856882	0.4880013494631979
CDP_m+5	-1.1742543762151292	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.4333985861532863	0.44311271300628424	('0/3', '0/3')	1.1354596450598313	2.6198969755250587	en	44572.05736	35048.29257	29227.14757	15333.35164	16555.13385	15649.08024	3.9938224143251655	3.1404576037252983	2.618861322219552	1.373925438800107	1.4834016771597205	1.402215897760503	1.419097622229467	3.2025658045368273
GTP_m+0	-3.7912720196273137	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.4166156526904069	0.07222929906751091	('0/3', '0/3')	1.1180318847411612	2.683605086657622	en	1551163.26	963431.6682	729922.6521	105457.5103	74579.63659	52263.40406	2.7771766060794456	1.7249118513038626	1.306841237111035	0.1888093523698738	0.13352612672611563	0.0935715194218238	0.1331203584983655	1.8430243712311434
GMP_m+4	-1.3249478790454456	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.4054965365867413	0.3991636136983738	('0/3', '0/3')	1.0533668768322828	2.5977210205023615	en	77308.52777	60958.79909	46608.41772	23376.90568	24154.94279	24739.33175	3.7237149536701346	2.936198609350473	2.2449847000995096	1.125993933167773	1.16346959729679	1.1916178232672268	1.160048179126247	2.906197206649282
Fru6P_m+6	-0.6254464804001136	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.3906392907069235	0.648219137605913	('0/3', '0/3')	1.054558350195931	2.699570614844045	en	2085141.907	1630827.017	1832585.616	1199257.986	1256359.589	1126540.361	5.872082976921336	4.592661790874026	5.160845294672071	3.377296471231282	3.5381034406780953	3.1725123620772906	3.359291402033491	5.182339130622496
P5P_m+0	0.9096570151103616	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.37632301860504036	1.878598829110398	('0/3', '0/3')	0.9819714620441085	2.609384527377822	en	51531.12812	41919.08198	33705.48337	70496.56661	84102.18395	81415.83385	2.668121659694813	2.1704397839866374	1.7451651751260036	3.6500931217389216	4.354549702503825	4.2154588432732165	4.061601866176886	2.1620378993317266
UMP_m+5	0.6696710733701114	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.36281188808968107	1.590710252869002	('0/3', '0/3')	0.8609772358108985	2.373067873669231	en	1586441.78	1136861.258	1126736.521	1929775.978	2044609.167	2073051.152	3.978311122154287	2.850900577673713	2.8255108316875814	4.839288357965185	5.127254899662761	5.198578705356812	5.052624354621088	3.1763322990520644
Cit_m+0	1.2659820560326935	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.36134885894135704	2.4049085858134447	('0/3', '0/3')	0.9569114560310115	2.6481651521869276	en	1629187.516	2157942.234	1903940.908	3571918.965	4702980.903	5542239.117	1.1025557662328367	1.4603915325447838	1.2884956495590916	2.4173029885757953	3.1827513175503386	3.7507209184197645	3.06725240312267	1.2754133031152997
6-PG_m+2	-2.2158910361607878	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.35665668418839064	0.21525355413647393	('0/3', '0/3')	1.0270208637075022	2.8795783430909054	en	16789.12325	8427.233523	8834.859102	3028.055886	1650.81833	2494.023251	3.1935937323017005	1.603011649801045	1.6805493791294808	0.5759907860935426	0.3140153892107952	0.47440815723407775	0.4410686653958518	2.0490656573141077
Alanine_m+1	50.16475768101306	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.3520116008937462	1262108777776911.2	('0/3', '0/3')	0.8905621871008967	2.52992283447417	en	2099.55742709871	2.3e-16	2.3e-16	949691.469411963	336401.971929938	698928.454604666	0.005593098862302947	6.1270662175090745e-22	6.1270662175090745e-22	2.52992283447417	0.8961552859631997	1.86190474898438	1.6161537283965668	1.280518570866192e-15
a-KG_m+1	3.110737669020891	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.33221423451612286	8.638241610009176	('0/3', '0/3')	0.8304239081637027	2.4996638370214113	en	22063.42589	32581.51669	39623.69516	156606.3322	313306.6794	374193.5422	0.15662150229002925	0.23128620715191486	0.2812764750670079	1.1117003832307106	2.2240681501493045	2.6562853393114403	1.8727085379174317	0.21679279446728075
Glycine_m+1	-50.329307505934125	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.32321287529437304	7.069175761864856e-16	('0/3', '0/3')	0.8778324738801189	2.7159576272467927	en	558033.940779393	914836.140696105	1708500.29628903	2.3e-16	5824.64757452735	2.3e-16	0.8870917617130932	1.4542907597976047	2.7159576272467927	3.656249025087004e-22	0.00925928783297435	3.656249025087004e-22	1.0737002147982453e-15	1.518847813334043
Cit_m+3	1.7441430198097427	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.3105321145273712	3.349958027568421	('0/3', '0/3')	0.8384251947294632	2.6999629201171143	en	182677.0598	298420.9537	308149.8918	601470.7804	931446.3635	1127252.113	0.5221620941026316	0.853003164593831	0.8808122540178269	1.7192374487472901	2.6624360181947764	3.222125014219746	2.4523689546640335	0.7320596062644087
6-PG_m+5	-3.126942813476327	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.3045048987014749	0.11447124820124459	('0/3', '0/3')	0.7794932921259128	2.559871107000149	en	940490.0603	342445.6765	700291.1951	62710.47278	71779.67104	75157.49212	2.742753837082071	0.9986753001014579	2.0422612035077075	0.18288273008192235	0.20933125875530195	0.21918200797554513	0.2032063277288768	1.7751735123184187
PRPP_m+5	-67.542122146771	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.30063476078324425	4.65366656645829e-21	('0/3', '0/3')	0.8436096818905888	2.806094942889276	en	102830.6438	37976.36694	30914.466	2.3e-16	2.3e-16	2.3e-16	2.806094942889276	1.0363184288421374	0.8436096818905888	6.276357056752506e-21	6.276357056752506e-21	6.276357056752506e-21	6.2763570567525225e-21	1.3486907510714061
Mal_m+2	0.528125456745258	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.2977450951649469	1.4420542670315173	('0/3', '0/3')	0.7818517493698867	2.6259097532295232	en	3011527.734	3488532.461	3260576.599	4111960.603	4893206.904	5105359.512	3.7768077320831486	4.375027406713517	4.089144114836358	5.156879156083404	6.136653320858922	6.402717485312672	5.873463772552718	4.07298387226668
UDP_m+5	0.6269160160420599	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.29569981637569825	1.5442603671619128	('0/3', '0/3')	0.7356667238896399	2.487883600695059	en	985938.9216	727956.1831	667394.9291	1155838.867	1228834.67	1241963.921	4.269115300191004	3.1520501027564403	2.8898198870848795	5.004782024080644	5.320853834017219	5.377703487779939	5.23183994745612	3.3879260639650743
Fum_m+4	1.331830822943721	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.29309680707805663	2.5172191490063645	('0/3', '0/3')	0.764263502255285	2.607546325305921	en	42213.10123	74104.96701	61182.90184	111311.1462	162130.5995	169154.7065	0.8671122187082245	1.5222127843967668	1.2567766929141566	2.286476286652052	3.330374214558497	3.4746585440141455	2.9798240653797	1.1837761787867942
Fru6P_m+0	-44.69385742127432	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.27445223881118597	3.5140528939949215e-14	('0/3', '0/3')	0.7261163842584588	2.645693062675298	en	31867.06608	23622.81216	22865.83087	14119.84324	2.3e-16	2.3e-16	2.645693062675298	1.9612320160160057	1.898385309560499	1.1722689253020402	1.909524406444255e-20	1.909524406444255e-20	7.532848390160712e-14	2.1436354595098472
AMP_m+5	-0.915191946874605	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.2693235042149056	0.5302733144862373	('0/3', '0/3')	0.7564889762172806	2.8088487056578746	en	2456497.005	1405292.322	1681045.287	949089.0843	919633.8864	991378.9614	4.489618072969414	2.568383268456846	3.072363323315045	1.7346031756025981	1.6807693673115391	1.8118942922395653	1.7415944796090175	3.284333629529115
Alanine_m+0	0.8889847407450928	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.2553597119046936	1.8518724578636396	('0/3', '0/3')	0.7391597421298988	2.894582456318603	en	20641207.2634435	22066676.9255779	26106107.9652742	55146546.7383548	34917381.5127612	39218175.7796407	1.7315487206100952	1.8511284592481905	2.1899880792068713	4.626131176928698	2.92914782133677	3.289932668626757	3.545809621279726	1.9147158899756245
Glutamine_m+5	-2.030639456924383	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.24872691873708688	0.24474656942952272	('0/3', '0/3')	0.6807440956984416	2.7369136366699904	en	12026303.4261028	9886192.21197122	14775740.1125209	6605049.03702965	1583990.7369342	2461680.05094326	2.495116675468821	2.0511043311479913	3.0655467636984026	1.3703602354495497	0.3286331270284121	0.5107287523983484	0.6126965925477104	2.5033919534636935
2-OHGLu_m+1	-1.290969304543546	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.2409515827102182	0.40867635934157104	('0/3', '0/3')	0.7425126731063734	3.081584543893038	en	127975.2859	75887.68544	74145.2984	25411.89992	49432.48822	39126.4074	3.845101829093617	2.2800955359383575	2.22774436870027	0.763517285200579	1.4852316955938965	1.175578703353395	1.1005799515835684	2.6930355192474087
GTP_m+7	-65.26427604276732	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.23734016761224713	2.2568113942624082e-20	('0/3', '0/3')	0.6666203920862387	2.8087129068490637	en	23152.09578	5494.922293	8320.431412	2.3e-16	2.3e-16	2.3e-16	2.8087129068490637	0.6666203920862387	1.0093990332237983	2.790261299511973e-20	2.790261299511973e-20	2.790261299511973e-20	2.79026129951197e-20	1.236373277184693
6-PG_m+3	1.015936869003641	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.23526196711472064	2.022215669485106	('0/3', '0/3')	0.5947125275180922	2.5278736500069003	en	14443.42461	9027.351907	9470.214301	18035.34769	23303.94046	24295.11118	2.391389059431117	1.4946531843346833	1.5679776425183627	2.9861015869492094	3.858419298917098	4.022526834341583	3.592010932598584	1.776274898271942
6-PG_m+4	-1.360152171843812	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.23317919322940295	0.38954119983738594	('0/3', '0/3')	0.6683994134984839	2.8664625013986944	en	48713.72113	24795.25519	32154.33289	11147.35876	12842.91016	16035.56112	3.717050204313893	1.891976351468772	2.4535031786916055	0.8505877029151984	0.9799650021975845	1.223576937970288	1.0065924056109445	2.584046067607603
Glutamine_m+4	-1.9344773599248777	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.21597766083422232	0.26161599249186446	('0/3', '0/3')	0.6114836997616924	2.831235866708678	en	14727128.9194749	12739251.1443739	20265335.7091241	8874763.72661911	2372339.72598375	3233515.71342732	2.330295924156465	2.015751011677743	3.206614776230135	1.4042673119160507	0.37537890952145675	0.5116440909084018	0.6460942448845033	2.469628246845785
Fum_m+2	1.3474494334029454	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.20621733831087558	2.5446185985083605	('0/3', '0/3')	0.5575313773973498	2.7036105788392213	en	70323.96332	163199.7302	124925.8596	217765.8982	334929.1049	323892.173	0.7185371003849915	1.667497896668901	1.27643353250197	2.2250292740662507	3.4221476792242127	3.3093775128374556	2.9317499695250153	1.1521372873889977
FruBP_m+0	-1.330446203475312	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.18032326717183803	0.39764523727641055	('0/3', '0/3')	0.5215365580045767	2.8922310813478185	en	79069.87494	41703.51777	32646.19575	21439.42685	16921.66148	18657.24455	3.6797252433803584	1.9407832273982646	1.519276850921646	0.9977402929170694	0.78749416203254	0.8682640992495747	0.8803166164292213	2.2138241173433117
Mal_m+4	0.5181633839649953	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.17888429012374668	1.4321309196050895	('0/3', '0/3')	0.46090463810884286	2.576551791048857	en	2171996.631	1944550.734	2114963.695	2425733.947	3216326.849	3362994.555	3.945353158794671	3.532205930398331	3.8417548976411364	4.406257796903514	5.842341149293551	6.108757721447188	5.3976315903198495	3.7689512295483767
Suc_m+2	0.33238298123905397	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.16934071719462168	1.2590913705188307	('0/3', '0/3')	0.5426358293153246	3.2044025695939293	en	2951638.016	3913375.786	3876631.572	4223537.545	4783222.08	4424294.37	5.163965241281726	6.846549754892965	6.782264824665864	7.389185584208289	8.368367810875656	7.740414718888902	7.822288957845339	6.212645992976688
FruBP_m+4	-0.8968374403540611	-1.9639610121239315	0.024767306717813353	0.029013130726581356	0.1630126172978124	0.5370627474283381	('0/3', '0/3')	0.4713127922362472	2.891265719482268	en	43946.24401	21847.14379	20396.95798	15476.61456	13762.42449	14242.49261	4.20954905067349	2.092707248887861	1.9537959849719606	1.4824831927357134	1.318283331191222	1.3642683827998365	1.3866476431555785	2.581909934724346
Cit_m+2	1.197359941515186	1.9639610121239315	0.024767306717813353	0.029013130726581356	0.16246473214659118	2.293196435279741	('0/3', '0/3')	0.45483267387581416	2.799577901408293	en	579842.6917	843684.3285	922584.1065	1206742.285	1936675.138	2328888.006	0.928114767927612	1.350428135007122	1.476717644552061	1.931550318427875	3.099904201579585	3.727692669335905	2.8155600837525863	1.2277884443026894
